Komoditas,tanggal,harga,sumber,is_outlier
Gula Pasir Kualitas Premium,2024-12-31,19350.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-01-01,19450.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-01-02,19350.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-01-03,19350.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-01-06,19350.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-01-07,19400.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-01-08,19400.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-01-09,19400.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-01-10,19400.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-01-13,19450.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-01-14,19500.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-01-15,19500.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-01-16,19500.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-01-17,19500.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-01-20,19550.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-01-21,19550.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-01-22,19550.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-01-23,19600.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-01-24,19600.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-01-27,19550.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-01-28,19550.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-01-29,19550.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-01-30,19600.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-01-31,19450.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-02-03,19600.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-02-04,19600.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-02-05,19600.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-02-06,19600.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-02-07,19600.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-02-10,19600.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-02-11,19650.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-02-12,19600.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-02-13,19650.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-02-14,19650.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-02-17,19650.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-02-18,19600.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-02-19,19650.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-02-20,19650.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-02-21,19600.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-02-24,19650.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-02-25,19650.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-02-26,19700.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-02-27,19650.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-02-28,19700.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-03-03,19700.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-03-04,19650.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-03-05,19700.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-03-06,19700.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-03-07,19700.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-03-10,19750.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-03-11,19750.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-03-12,19750.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-03-13,19600.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-03-14,19650.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-03-17,19750.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-03-18,19750.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-03-19,19750.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-03-20,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-03-21,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-03-24,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-03-25,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-03-26,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-03-27,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-03-28,19750.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-03-31,19700.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-04-01,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-04-02,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-04-03,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-04-04,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-04-07,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-04-08,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-04-09,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-04-10,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-04-11,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-04-14,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-04-15,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-04-16,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-04-17,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-04-18,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-04-21,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-04-22,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-04-23,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-04-24,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-04-25,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-04-28,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-04-29,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-04-30,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-05-01,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-05-02,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-05-05,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-05-06,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-05-07,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-05-08,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-05-09,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-05-12,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-05-13,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-05-14,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-05-15,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-05-16,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-05-19,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-05-20,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-05-21,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-05-22,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-05-23,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-05-26,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-05-27,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-05-28,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-05-29,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-05-30,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-06-02,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-06-03,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-06-04,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-06-05,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-06-06,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-06-09,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-06-10,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-06-11,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-06-12,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-06-13,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-06-16,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-06-17,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-06-18,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-06-19,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-06-20,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-06-23,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-06-24,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-06-25,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-06-26,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-06-27,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-06-30,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-07-01,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-07-02,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-07-03,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-07-04,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-07-07,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-07-08,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-07-09,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-07-10,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-07-11,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-07-14,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-07-15,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-07-16,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-07-17,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-07-18,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-07-21,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-07-22,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-07-23,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-07-24,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-07-25,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-07-28,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-07-29,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-07-30,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-07-31,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-08-01,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-08-04,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-08-05,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-08-06,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-08-07,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-08-08,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-08-11,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-08-12,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-08-13,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-08-14,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-08-15,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-08-18,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-08-19,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-08-20,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-08-21,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-08-22,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-08-25,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-08-26,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-08-27,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-08-28,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-08-29,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-09-01,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-09-02,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-09-03,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-09-04,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-09-05,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-09-08,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-09-09,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-09-10,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-09-11,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-09-12,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-09-15,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-09-16,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-09-17,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-09-18,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-09-19,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-09-22,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-09-23,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-09-24,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-09-25,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-09-26,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-09-29,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-09-30,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-10-01,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-10-02,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-10-03,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-10-06,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-10-07,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-10-08,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-10-09,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-10-10,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-10-13,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-10-14,19750.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-10-15,19750.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-10-16,19750.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-10-17,19750.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-10-20,19750.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-10-21,19750.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-10-22,19750.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-10-23,19750.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-10-24,19750.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-10-27,19750.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-10-28,19700.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-10-29,19700.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-10-30,19700.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-10-31,19700.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-11-03,19750.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-11-04,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-11-05,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-11-06,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-11-07,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-11-10,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-11-11,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-11-12,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-11-13,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-11-14,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-11-17,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-11-18,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-11-19,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-11-20,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-11-21,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-11-24,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-11-25,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-11-26,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-11-27,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-11-28,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-12-01,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-12-02,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-12-03,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-12-04,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-12-05,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-12-08,19750.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-12-09,19750.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-12-10,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-12-11,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-12-12,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-12-15,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-12-16,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-12-17,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-12-18,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-12-19,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-12-22,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-12-23,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-12-24,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-12-25,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-12-26,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-12-29,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-12-30,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2025-12-31,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-01-01,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-01-02,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-01-05,19750.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-01-06,19750.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-01-07,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-01-08,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-01-09,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-01-12,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-01-13,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-01-14,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-01-15,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-01-16,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-01-19,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-01-20,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-01-21,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-01-22,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-01-23,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-01-26,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-01-27,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-01-28,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-01-29,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-01-30,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-02-02,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-02-03,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-02-04,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-02-05,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-02-06,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-02-09,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-02-10,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-02-11,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-02-12,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-02-13,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-02-16,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-02-17,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-02-18,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-02-19,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-02-20,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-02-23,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-02-24,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-02-25,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-02-26,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-02-27,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-03-02,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-03-03,19800.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-03-04,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-03-05,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-03-06,19850.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-03-09,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-03-10,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-03-11,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-03-12,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-03-13,19900.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-03-16,20000.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-03-17,20000.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-03-18,20000.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-03-19,20000.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-03-20,20000.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-03-23,20000.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-03-24,20000.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-03-25,20050.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-03-26,20050.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-03-27,20050.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-03-30,20100.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-03-31,20100.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-04-01,20100.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-04-02,20150.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-04-03,20150.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-04-06,20150.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-04-07,20150.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-04-08,20150.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-04-09,20150.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-04-10,20150.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-04-13,20200.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-04-14,20200.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-04-15,20200.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-04-16,20200.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-04-17,20200.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-04-20,20250.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-04-21,20250.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-04-22,20250.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-04-23,20250.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-04-24,20250.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-04-27,20250.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-04-28,20250.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-04-29,20250.0,PIHPS,False
Gula Pasir Kualitas Premium,2026-04-30,20250.0,PIHPS,False
Gula Pasir Lokal,2022-01-03,13350.0,PIHPS,False
Gula Pasir Lokal,2022-01-04,13350.0,PIHPS,False
Gula Pasir Lokal,2022-01-05,13350.0,PIHPS,False
Gula Pasir Lokal,2022-01-06,13350.0,PIHPS,False
Gula Pasir Lokal,2022-01-07,13350.0,PIHPS,False
Gula Pasir Lokal,2022-01-10,13450.0,PIHPS,False
Gula Pasir Lokal,2022-01-11,13550.0,PIHPS,False
Gula Pasir Lokal,2022-01-12,13600.0,PIHPS,False
Gula Pasir Lokal,2022-01-13,13750.0,PIHPS,False
Gula Pasir Lokal,2022-01-14,13800.0,PIHPS,False
Gula Pasir Lokal,2022-01-17,14000.0,PIHPS,False
Gula Pasir Lokal,2022-01-18,14100.0,PIHPS,False
Gula Pasir Lokal,2022-01-19,14100.0,PIHPS,False
Gula Pasir Lokal,2022-01-20,14150.0,PIHPS,False
Gula Pasir Lokal,2022-01-21,14150.0,PIHPS,False
Gula Pasir Lokal,2022-01-24,14200.0,PIHPS,False
Gula Pasir Lokal,2022-01-25,14200.0,PIHPS,False
Gula Pasir Lokal,2022-01-26,14200.0,PIHPS,False
Gula Pasir Lokal,2022-01-27,14200.0,PIHPS,False
Gula Pasir Lokal,2022-01-28,14200.0,PIHPS,False
Gula Pasir Lokal,2022-01-31,14200.0,PIHPS,False
Gula Pasir Lokal,2022-02-01,13500.0,PIHPS,False
Gula Pasir Lokal,2022-02-02,14200.0,PIHPS,False
Gula Pasir Lokal,2022-02-03,14200.0,PIHPS,False
Gula Pasir Lokal,2022-02-04,14200.0,PIHPS,False
Gula Pasir Lokal,2022-02-07,14200.0,PIHPS,False
Gula Pasir Lokal,2022-02-08,14200.0,PIHPS,False
Gula Pasir Lokal,2022-02-09,14200.0,PIHPS,False
Gula Pasir Lokal,2022-02-10,14200.0,PIHPS,False
Gula Pasir Lokal,2022-02-11,14250.0,PIHPS,False
Gula Pasir Lokal,2022-02-14,14200.0,PIHPS,False
Gula Pasir Lokal,2022-02-15,14200.0,PIHPS,False
Gula Pasir Lokal,2022-02-16,14200.0,PIHPS,False
Gula Pasir Lokal,2022-02-17,14250.0,PIHPS,False
Gula Pasir Lokal,2022-02-18,14200.0,PIHPS,False
Gula Pasir Lokal,2022-02-21,14200.0,PIHPS,False
Gula Pasir Lokal,2022-02-22,14200.0,PIHPS,False
Gula Pasir Lokal,2022-02-23,14200.0,PIHPS,False
Gula Pasir Lokal,2022-02-24,14200.0,PIHPS,False
Gula Pasir Lokal,2022-02-25,14200.0,PIHPS,False
Gula Pasir Lokal,2022-02-28,14200.0,PIHPS,False
Gula Pasir Lokal,2022-03-01,14200.0,PIHPS,False
Gula Pasir Lokal,2022-03-02,14200.0,PIHPS,False
Gula Pasir Lokal,2022-03-03,14200.0,PIHPS,False
Gula Pasir Lokal,2022-03-04,14200.0,PIHPS,False
